ncID	tarID
NONHSAG000536	Q9BYJ9
NONHSAG000745	Q9BYJ9
NONHSAG000835	Q9BYJ9
NONHSAG000920	Q9BYJ9
NONHSAG000967	Q9BYJ9
NONHSAG001351	Q9BYJ9
NONHSAG002205	Q9BYJ9
NONHSAG002393	Q9BYJ9
NONHSAG002728	Q9BYJ9
NONHSAG003633	Q9BYJ9
NONHSAG003658	Q9BYJ9
NONHSAG003938	Q9BYJ9
NONHSAG004027	Q9BYJ9
NONHSAG004539	Q9BYJ9
NONHSAG004583	Q9BYJ9
NONHSAG004598	Q9BYJ9
NONHSAG004831	Q9BYJ9
NONHSAG005114	Q9BYJ9
NONHSAG005321	Q9BYJ9
NONHSAG006173	Q9BYJ9
NONHSAG006265	Q9BYJ9
NONHSAG007119	Q9BYJ9
NONHSAG007287	Q9BYJ9
NONHSAG007631	Q9BYJ9
NONHSAG007821	Q9BYJ9
NONHSAG008404	Q9BYJ9
NONHSAG008444	Q9BYJ9
NONHSAG008552	Q9BYJ9
NONHSAG008572	Q9BYJ9
NONHSAG008921	Q9BYJ9
NONHSAG009768	Q9BYJ9
NONHSAG010200	Q9BYJ9
NONHSAG010313	Q9BYJ9
NONHSAG010319	Q9BYJ9
NONHSAG010543	Q9BYJ9
NONHSAG010735	Q9BYJ9
NONHSAG011084	Q9BYJ9
NONHSAG011125	Q9BYJ9
NONHSAG011269	Q9BYJ9
NONHSAG011351	Q9BYJ9
NONHSAG011627	Q9BYJ9
NONHSAG011705	Q9BYJ9
NONHSAG011870	Q9BYJ9
NONHSAG012529	Q9BYJ9
NONHSAG012590	Q9BYJ9
NONHSAG015112	Q9BYJ9
NONHSAG015489	Q9BYJ9
NONHSAG015897	Q9BYJ9
NONHSAG016018	Q9BYJ9
NONHSAG016307	Q9BYJ9
NONHSAG016601	Q9BYJ9
NONHSAG016674	Q9BYJ9
NONHSAG016770	Q9BYJ9
NONHSAG017882	Q9BYJ9
NONHSAG018256	Q9BYJ9
NONHSAG018333	Q9BYJ9
NONHSAG018397	Q9BYJ9
NONHSAG018523	Q9BYJ9
NONHSAG018594	Q9BYJ9
NONHSAG018624	Q9BYJ9
NONHSAG018796	Q9BYJ9
NONHSAG018999	Q9BYJ9
NONHSAG021309	Q9BYJ9
NONHSAG021315	Q9BYJ9
NONHSAG021384	Q9BYJ9
NONHSAG021678	Q9BYJ9
NONHSAG022078	Q9BYJ9
NONHSAG023111	Q9BYJ9
NONHSAG023376	Q9BYJ9
NONHSAG024462	Q9BYJ9
NONHSAG024488	Q9BYJ9
NONHSAG024543	Q9BYJ9
NONHSAG024778	Q9BYJ9
NONHSAG024783	Q9BYJ9
NONHSAG024863	Q9BYJ9
NONHSAG024923	Q9BYJ9
NONHSAG024946	Q9BYJ9
NONHSAG025378	Q9BYJ9
NONHSAG025992	Q9BYJ9
NONHSAG026053	Q9BYJ9
NONHSAG026129	Q9BYJ9
NONHSAG026404	Q9BYJ9
NONHSAG027686	Q9BYJ9
NONHSAG028093	Q9BYJ9
NONHSAG028195	Q9BYJ9
NONHSAG077551	Q9BYJ9
NONHSAG029130	Q9BYJ9
NONHSAG079272	Q9BYJ9
NONHSAG029956	Q9BYJ9
NONHSAG030522	Q9BYJ9
NONHSAG031045	Q9BYJ9
NONHSAG031645	Q9BYJ9
NONHSAG031749	Q9BYJ9
NONHSAG081583	Q9BYJ9
NONHSAG032018	Q9BYJ9
NONHSAG032383	Q9BYJ9
NONHSAG032604	Q9BYJ9
NONHSAG033183	Q9BYJ9
NONHSAG033611	Q9BYJ9
NONHSAG033657	Q9BYJ9
NONHSAG033691	Q9BYJ9
NONHSAG033692	Q9BYJ9
NONHSAG034006	Q9BYJ9
NONHSAG034057	Q9BYJ9
NONHSAG034063	Q9BYJ9
NONHSAG034916	Q9BYJ9
NONHSAG035118	Q9BYJ9
NONHSAG035489	Q9BYJ9
NONHSAG035896	Q9BYJ9
NONHSAG036175	Q9BYJ9
NONHSAG036415	Q9BYJ9
NONHSAG036783	Q9BYJ9
NONHSAG037225	Q9BYJ9
NONHSAG037257	Q9BYJ9
NONHSAG037411	Q9BYJ9
NONHSAG037420	Q9BYJ9
NONHSAG087418	Q9BYJ9
NONHSAG037774	Q9BYJ9
NONHSAG037900	Q9BYJ9
NONHSAG037936	Q9BYJ9
NONHSAG038091	Q9BYJ9
NONHSAG040143	Q9BYJ9
NONHSAG090943	Q9BYJ9
NONHSAG040315	Q9BYJ9
NONHSAG040320	Q9BYJ9
NONHSAG040408	Q9BYJ9
NONHSAG041096	Q9BYJ9
NONHSAG090577	Q9BYJ9
NONHSAG044006	Q9BYJ9
NONHSAG047097	Q9BYJ9
NONHSAG047182	Q9BYJ9
NONHSAG047507	Q9BYJ9
NONHSAG048302	Q9BYJ9
NONHSAG099742	Q9BYJ9
NONHSAG053417	Q9BYJ9
NONHSAG053419	Q9BYJ9
NONHSAG053515	Q9BYJ9
NONHSAG053716	Q9BYJ9
NONHSAG053842	Q9BYJ9
NONHSAG054432	Q9BYJ9
NONHSAG055329	Q9BYJ9
NONHSAG000046	Q9Y2L1
NONHSAG000447	Q9Y2L1
NONHSAG000536	Q9Y2L1
NONHSAG000626	Q9Y2L1
NONHSAG000742	Q9Y2L1
NONHSAG000745	Q9Y2L1
NONHSAG000835	Q9Y2L1
NONHSAG003132	Q9Y2L1
NONHSAG003938	Q9Y2L1
NONHSAG004027	Q9Y2L1
NONHSAG004457	Q9Y2L1
NONHSAG004831	Q9Y2L1
NONHSAG005321	Q9Y2L1
NONHSAG005571	Q9Y2L1
NONHSAG006198	Q9Y2L1
NONHSAG006204	Q9Y2L1
NONHSAG007320	Q9Y2L1
NONHSAG007631	Q9Y2L1
NONHSAG008670	Q9Y2L1
NONHSAG010313	Q9Y2L1
NONHSAG011084	Q9Y2L1
NONHSAG011092	Q9Y2L1
NONHSAG011269	Q9Y2L1
NONHSAG011364	Q9Y2L1
NONHSAG011905	Q9Y2L1
NONHSAG012555	Q9Y2L1
NONHSAG013199	Q9Y2L1
NONHSAG015220	Q9Y2L1
NONHSAG015489	Q9Y2L1
NONHSAG015893	Q9Y2L1
NONHSAG017166	Q9Y2L1
NONHSAG017679	Q9Y2L1
NONHSAG017882	Q9Y2L1
NONHSAG018392	Q9Y2L1
NONHSAG073025	Q9Y2L1
NONHSAG021329	Q9Y2L1
NONHSAG021384	Q9Y2L1
NONHSAG021471	Q9Y2L1
NONHSAG022078	Q9Y2L1
NONHSAG022595	Q9Y2L1
NONHSAG023418	Q9Y2L1
NONHSAG024350	Q9Y2L1
NONHSAG024799	Q9Y2L1
NONHSAG024946	Q9Y2L1
NONHSAG025137	Q9Y2L1
NONHSAG026129	Q9Y2L1
NONHSAG027144	Q9Y2L1
NONHSAG027686	Q9Y2L1
NONHSAG027882	Q9Y2L1
NONHSAG027924	Q9Y2L1
NONHSAG028093	Q9Y2L1
NONHSAG028424	Q9Y2L1
NONHSAG029130	Q9Y2L1
NONHSAG079272	Q9Y2L1
NONHSAG081451	Q9Y2L1
NONHSAG031749	Q9Y2L1
NONHSAG032604	Q9Y2L1
NONHSAG032780	Q9Y2L1
NONHSAG033348	Q9Y2L1
NONHSAG034006	Q9Y2L1
NONHSAG034063	Q9Y2L1
NONHSAG034128	Q9Y2L1
NONHSAG035489	Q9Y2L1
NONHSAG036615	Q9Y2L1
NONHSAG036783	Q9Y2L1
NONHSAG087418	Q9Y2L1
NONHSAG038091	Q9Y2L1
NONHSAG090943	Q9Y2L1
NONHSAG040315	Q9Y2L1
NONHSAG040870	Q9Y2L1
NONHSAG041023	Q9Y2L1
NONHSAG041096	Q9Y2L1
NONHSAG044006	Q9Y2L1
NONHSAG093517	Q9Y2L1
NONHSAG047097	Q9Y2L1
NONHSAG047507	Q9Y2L1
NONHSAG048073	Q9Y2L1
NONHSAG048224	Q9Y2L1
NONHSAG048464	Q9Y2L1
NONHSAG101142	Q9Y2L1
NONHSAG053417	Q9Y2L1
NONHSAG054779	Q9Y2L1
NONHSAG055315	Q9Y2L1
NONHSAG055329	Q9Y2L1
NONHSAG000386	Q9UL18
NONHSAG000626	Q9UL18
NONHSAG000920	Q9UL18
NONHSAG001344	Q9UL18
NONHSAG001351	Q9UL18
NONHSAG001968	Q9UL18
NONHSAG001999	Q9UL18
NONHSAG002096	Q9UL18
NONHSAG002205	Q9UL18
NONHSAG002393	Q9UL18
NONHSAG002576	Q9UL18
NONHSAG002827	Q9UL18
NONHSAG002985	Q9UL18
NONHSAG003633	Q9UL18
NONHSAG003658	Q9UL18
NONHSAG003938	Q9UL18
NONHSAG004027	Q9UL18
NONHSAG004226	Q9UL18
NONHSAG004583	Q9UL18
NONHSAG004975	Q9UL18
NONHSAG006265	Q9UL18
NONHSAG007631	Q9UL18
NONHSAG007810	Q9UL18
NONHSAG007821	Q9UL18
NONHSAG008358	Q9UL18
NONHSAG008404	Q9UL18
NONHSAG008507	Q9UL18
NONHSAG008572	Q9UL18
NONHSAG009403	Q9UL18
NONHSAG009514	Q9UL18
NONHSAG009822	Q9UL18
NONHSAG010100	Q9UL18
NONHSAG010200	Q9UL18
NONHSAG010543	Q9UL18
NONHSAG010735	Q9UL18
NONHSAG010820	Q9UL18
NONHSAG010986	Q9UL18
NONHSAG011071	Q9UL18
NONHSAG011267	Q9UL18
NONHSAG011269	Q9UL18
NONHSAG011351	Q9UL18
NONHSAG011627	Q9UL18
NONHSAG011894	Q9UL18
NONHSAG012604	Q9UL18
NONHSAG013195	Q9UL18
NONHSAG013401	Q9UL18
NONHSAG013786	Q9UL18
NONHSAG068776	Q9UL18
NONHSAG015097	Q9UL18
NONHSAG015106	Q9UL18
NONHSAG015112	Q9UL18
NONHSAG015215	Q9UL18
NONHSAG015489	Q9UL18
NONHSAG015982	Q9UL18
NONHSAG016018	Q9UL18
NONHSAG016307	Q9UL18
NONHSAG016603	Q9UL18
NONHSAG016884	Q9UL18
NONHSAG016894	Q9UL18
NONHSAG017166	Q9UL18
NONHSAG017631	Q9UL18
NONHSAG017679	Q9UL18
NONHSAG017683	Q9UL18
NONHSAG017759	Q9UL18
NONHSAG018397	Q9UL18
NONHSAG018523	Q9UL18
NONHSAG018624	Q9UL18
NONHSAG018669	Q9UL18
NONHSAG018999	Q9UL18
NONHSAG019015	Q9UL18
NONHSAG073025	Q9UL18
NONHSAG021338	Q9UL18
NONHSAG021384	Q9UL18
NONHSAG021390	Q9UL18
NONHSAG021471	Q9UL18
NONHSAG022078	Q9UL18
NONHSAG022123	Q9UL18
NONHSAG022595	Q9UL18
NONHSAG022600	Q9UL18
NONHSAG022655	Q9UL18
NONHSAG022872	Q9UL18
NONHSAG023418	Q9UL18
NONHSAG023630	Q9UL18
NONHSAG024488	Q9UL18
NONHSAG076362	Q9UL18
NONHSAG024695	Q9UL18
NONHSAG024783	Q9UL18
NONHSAG024903	Q9UL18
NONHSAG024946	Q9UL18
NONHSAG025051	Q9UL18
NONHSAG025052	Q9UL18
NONHSAG025379	Q9UL18
NONHSAG025378	Q9UL18
NONHSAG076451	Q9UL18
NONHSAG025992	Q9UL18
NONHSAG026068	Q9UL18
NONHSAG026091	Q9UL18
NONHSAG026129	Q9UL18
NONHSAG026276	Q9UL18
NONHSAG077122	Q9UL18
NONHSAG027686	Q9UL18
NONHSAG027882	Q9UL18
NONHSAG077706	Q9UL18
NONHSAG029191	Q9UL18
NONHSAG029518	Q9UL18
NONHSAG029628	Q9UL18
NONHSAG029639	Q9UL18
NONHSAG029723	Q9UL18
NONHSAG079231	Q9UL18
NONHSAG079237	Q9UL18
NONHSAG029956	Q9UL18
NONHSAG030057	Q9UL18
NONHSAG030059	Q9UL18
NONHSAG030103	Q9UL18
NONHSAG078058	Q9UL18
NONHSAG030522	Q9UL18
NONHSAG030937	Q9UL18
NONHSAG031045	Q9UL18
NONHSAG031060	Q9UL18
NONHSAG081356	Q9UL18
NONHSAG031645	Q9UL18
NONHSAG031833	Q9UL18
NONHSAG032018	Q9UL18
NONHSAG032157	Q9UL18
NONHSAG032406	Q9UL18
NONHSAG032604	Q9UL18
NONHSAG032682	Q9UL18
NONHSAG032780	Q9UL18
NONHSAG032803	Q9UL18
NONHSAG033183	Q9UL18
NONHSAG033480	Q9UL18
NONHSAG033657	Q9UL18
NONHSAG033692	Q9UL18
NONHSAG034006	Q9UL18
NONHSAG034063	Q9UL18
NONHSAG034215	Q9UL18
NONHSAG034341	Q9UL18
NONHSAG034916	Q9UL18
NONHSAG034935	Q9UL18
NONHSAG035271	Q9UL18
NONHSAG035305	Q9UL18
NONHSAG035489	Q9UL18
NONHSAG035838	Q9UL18
NONHSAG035896	Q9UL18
NONHSAG036415	Q9UL18
NONHSAG036783	Q9UL18
NONHSAG037036	Q9UL18
NONHSAG037137	Q9UL18
NONHSAG037225	Q9UL18
NONHSAG037411	Q9UL18
NONHSAG037420	Q9UL18
NONHSAG087418	Q9UL18
NONHSAG037900	Q9UL18
NONHSAG038076	Q9UL18
NONHSAG038091	Q9UL18
NONHSAG039335	Q9UL18
NONHSAG039398	Q9UL18
NONHSAG090943	Q9UL18
NONHSAG040784	Q9UL18
NONHSAG040870	Q9UL18
NONHSAG041057	Q9UL18
NONHSAG041096	Q9UL18
NONHSAG090380	Q9UL18
NONHSAG041178	Q9UL18
NONHSAG041236	Q9UL18
NONHSAG041695	Q9UL18
NONHSAG090577	Q9UL18
NONHSAG042103	Q9UL18
NONHSAG094866	Q9UL18
NONHSAG047050	Q9UL18
NONHSAG047182	Q9UL18
NONHSAG047260	Q9UL18
NONHSAG047466	Q9UL18
NONHSAG048224	Q9UL18
NONHSAG048302	Q9UL18
NONHSAG048464	Q9UL18
NONHSAG048505	Q9UL18
NONHSAG099599	Q9UL18
NONHSAG050747	Q9UL18
NONHSAG050750	Q9UL18
NONHSAG050762	Q9UL18
NONHSAG051118	Q9UL18
NONHSAG099742	Q9UL18
NONHSAG099126	Q9UL18
NONHSAG051755	Q9UL18
NONHSAG052055	Q9UL18
NONHSAG052202	Q9UL18
NONHSAG053417	Q9UL18
NONHSAG053716	Q9UL18
NONHSAG053814	Q9UL18
NONHSAG054432	Q9UL18
NONHSAG055124	Q9UL18
NONHSAG055315	Q9UL18
NONHSAG000386	Q9UKV8
NONHSAG000626	Q9UKV8
NONHSAG000835	Q9UKV8
NONHSAG000920	Q9UKV8
NONHSAG001344	Q9UKV8
NONHSAG001351	Q9UKV8
NONHSAG001968	Q9UKV8
NONHSAG001999	Q9UKV8
NONHSAG002096	Q9UKV8
NONHSAG002205	Q9UKV8
NONHSAG002393	Q9UKV8
NONHSAG002576	Q9UKV8
NONHSAG002827	Q9UKV8
NONHSAG002985	Q9UKV8
NONHSAG003633	Q9UKV8
NONHSAG003658	Q9UKV8
NONHSAG003938	Q9UKV8
NONHSAG004027	Q9UKV8
NONHSAG004140	Q9UKV8
NONHSAG004226	Q9UKV8
NONHSAG004583	Q9UKV8
NONHSAG004975	Q9UKV8
NONHSAG006265	Q9UKV8
NONHSAG007631	Q9UKV8
NONHSAG007810	Q9UKV8
NONHSAG007821	Q9UKV8
NONHSAG008358	Q9UKV8
NONHSAG008404	Q9UKV8
NONHSAG008507	Q9UKV8
NONHSAG008552	Q9UKV8
NONHSAG008572	Q9UKV8
NONHSAG009403	Q9UKV8
NONHSAG009514	Q9UKV8
NONHSAG009822	Q9UKV8
NONHSAG010100	Q9UKV8
NONHSAG010200	Q9UKV8
NONHSAG010543	Q9UKV8
NONHSAG010735	Q9UKV8
NONHSAG010820	Q9UKV8
NONHSAG010986	Q9UKV8
NONHSAG011071	Q9UKV8
NONHSAG011267	Q9UKV8
NONHSAG011269	Q9UKV8
NONHSAG011351	Q9UKV8
NONHSAG011627	Q9UKV8
NONHSAG011894	Q9UKV8
NONHSAG012604	Q9UKV8
NONHSAG013195	Q9UKV8
NONHSAG013401	Q9UKV8
NONHSAG013786	Q9UKV8
NONHSAG068776	Q9UKV8
NONHSAG015097	Q9UKV8
NONHSAG015106	Q9UKV8
NONHSAG015112	Q9UKV8
NONHSAG015215	Q9UKV8
NONHSAG015489	Q9UKV8
NONHSAG015982	Q9UKV8
NONHSAG016018	Q9UKV8
NONHSAG016307	Q9UKV8
NONHSAG016603	Q9UKV8
NONHSAG016884	Q9UKV8
NONHSAG016894	Q9UKV8
NONHSAG017166	Q9UKV8
NONHSAG017631	Q9UKV8
NONHSAG017679	Q9UKV8
NONHSAG017683	Q9UKV8
NONHSAG017759	Q9UKV8
NONHSAG018397	Q9UKV8
NONHSAG018523	Q9UKV8
NONHSAG018624	Q9UKV8
NONHSAG018669	Q9UKV8
NONHSAG018999	Q9UKV8
NONHSAG019015	Q9UKV8
NONHSAG073025	Q9UKV8
NONHSAG021338	Q9UKV8
NONHSAG021384	Q9UKV8
NONHSAG021390	Q9UKV8
NONHSAG021471	Q9UKV8
NONHSAG022078	Q9UKV8
NONHSAG022123	Q9UKV8
NONHSAG022595	Q9UKV8
NONHSAG022600	Q9UKV8
NONHSAG022655	Q9UKV8
NONHSAG022872	Q9UKV8
NONHSAG023418	Q9UKV8
NONHSAG023630	Q9UKV8
NONHSAG024488	Q9UKV8
NONHSAG076362	Q9UKV8
NONHSAG024695	Q9UKV8
NONHSAG024783	Q9UKV8
NONHSAG024903	Q9UKV8
NONHSAG024946	Q9UKV8
NONHSAG025051	Q9UKV8
NONHSAG025052	Q9UKV8
NONHSAG025379	Q9UKV8
NONHSAG025378	Q9UKV8
NONHSAG076451	Q9UKV8
NONHSAG025992	Q9UKV8
NONHSAG026068	Q9UKV8
NONHSAG026091	Q9UKV8
NONHSAG026129	Q9UKV8
NONHSAG026276	Q9UKV8
NONHSAG077122	Q9UKV8
NONHSAG027686	Q9UKV8
NONHSAG027882	Q9UKV8
NONHSAG077706	Q9UKV8
NONHSAG029191	Q9UKV8
NONHSAG029518	Q9UKV8
NONHSAG029628	Q9UKV8
NONHSAG029639	Q9UKV8
NONHSAG029723	Q9UKV8
NONHSAG079231	Q9UKV8
NONHSAG079237	Q9UKV8
NONHSAG029956	Q9UKV8
NONHSAG030057	Q9UKV8
NONHSAG030059	Q9UKV8
NONHSAG030103	Q9UKV8
NONHSAG078058	Q9UKV8
NONHSAG030522	Q9UKV8
NONHSAG030937	Q9UKV8
NONHSAG031045	Q9UKV8
NONHSAG031060	Q9UKV8
NONHSAG081356	Q9UKV8
NONHSAG031645	Q9UKV8
NONHSAG031833	Q9UKV8
NONHSAG032018	Q9UKV8
NONHSAG032157	Q9UKV8
NONHSAG032406	Q9UKV8
NONHSAG032604	Q9UKV8
NONHSAG032682	Q9UKV8
NONHSAG032780	Q9UKV8
NONHSAG032803	Q9UKV8
NONHSAG033183	Q9UKV8
NONHSAG033480	Q9UKV8
NONHSAG033611	Q9UKV8
NONHSAG033657	Q9UKV8
NONHSAG033691	Q9UKV8
NONHSAG033692	Q9UKV8
NONHSAG034006	Q9UKV8
NONHSAG034063	Q9UKV8
NONHSAG034215	Q9UKV8
NONHSAG034341	Q9UKV8
NONHSAG034916	Q9UKV8
NONHSAG034935	Q9UKV8
NONHSAG035271	Q9UKV8
NONHSAG035305	Q9UKV8
NONHSAG035489	Q9UKV8
NONHSAG035838	Q9UKV8
NONHSAG035896	Q9UKV8
NONHSAG036415	Q9UKV8
NONHSAG036783	Q9UKV8
NONHSAG037036	Q9UKV8
NONHSAG037137	Q9UKV8
NONHSAG037225	Q9UKV8
NONHSAG037411	Q9UKV8
NONHSAG037420	Q9UKV8
NONHSAG087418	Q9UKV8
NONHSAG037900	Q9UKV8
NONHSAG038076	Q9UKV8
NONHSAG038091	Q9UKV8
NONHSAG039335	Q9UKV8
NONHSAG039398	Q9UKV8
NONHSAG090943	Q9UKV8
NONHSAG040784	Q9UKV8
NONHSAG040870	Q9UKV8
NONHSAG041057	Q9UKV8
NONHSAG041096	Q9UKV8
NONHSAG090380	Q9UKV8
NONHSAG041178	Q9UKV8
NONHSAG041236	Q9UKV8
NONHSAG041695	Q9UKV8
NONHSAG090577	Q9UKV8
NONHSAG042103	Q9UKV8
NONHSAG094866	Q9UKV8
NONHSAG047050	Q9UKV8
NONHSAG047182	Q9UKV8
NONHSAG047260	Q9UKV8
NONHSAG047466	Q9UKV8
NONHSAG048224	Q9UKV8
NONHSAG048302	Q9UKV8
NONHSAG048464	Q9UKV8
NONHSAG048505	Q9UKV8
NONHSAG099599	Q9UKV8
NONHSAG050747	Q9UKV8
NONHSAG050750	Q9UKV8
NONHSAG050762	Q9UKV8
NONHSAG051118	Q9UKV8
NONHSAG099742	Q9UKV8
NONHSAG099126	Q9UKV8
NONHSAG051755	Q9UKV8
NONHSAG052055	Q9UKV8
NONHSAG052202	Q9UKV8
NONHSAG053417	Q9UKV8
NONHSAG053716	Q9UKV8
NONHSAG053814	Q9UKV8
NONHSAG054432	Q9UKV8
NONHSAG055124	Q9UKV8
NONHSAG055315	Q9UKV8
NONHSAG000386	Q9H9G7
NONHSAG000626	Q9H9G7
NONHSAG000835	Q9H9G7
NONHSAG000920	Q9H9G7
NONHSAG001344	Q9H9G7
NONHSAG001351	Q9H9G7
NONHSAG001968	Q9H9G7
NONHSAG001999	Q9H9G7
NONHSAG002096	Q9H9G7
NONHSAG002205	Q9H9G7
NONHSAG002393	Q9H9G7
NONHSAG002576	Q9H9G7
NONHSAG002827	Q9H9G7
NONHSAG002985	Q9H9G7
NONHSAG003633	Q9H9G7
NONHSAG003658	Q9H9G7
NONHSAG003938	Q9H9G7
NONHSAG004027	Q9H9G7
NONHSAG004140	Q9H9G7
NONHSAG004226	Q9H9G7
NONHSAG004583	Q9H9G7
NONHSAG004975	Q9H9G7
NONHSAG006265	Q9H9G7
NONHSAG007631	Q9H9G7
NONHSAG007810	Q9H9G7
NONHSAG007821	Q9H9G7
NONHSAG008358	Q9H9G7
NONHSAG008404	Q9H9G7
NONHSAG008507	Q9H9G7
NONHSAG008552	Q9H9G7
NONHSAG008572	Q9H9G7
NONHSAG009403	Q9H9G7
NONHSAG009514	Q9H9G7
NONHSAG009822	Q9H9G7
NONHSAG010100	Q9H9G7
NONHSAG010200	Q9H9G7
NONHSAG010543	Q9H9G7
NONHSAG010735	Q9H9G7
NONHSAG010820	Q9H9G7
NONHSAG010986	Q9H9G7
NONHSAG011071	Q9H9G7
NONHSAG011267	Q9H9G7
NONHSAG011269	Q9H9G7
NONHSAG011351	Q9H9G7
NONHSAG011627	Q9H9G7
NONHSAG011894	Q9H9G7
NONHSAG012604	Q9H9G7
NONHSAG013195	Q9H9G7
NONHSAG013401	Q9H9G7
NONHSAG013786	Q9H9G7
NONHSAG068776	Q9H9G7
NONHSAG015097	Q9H9G7
NONHSAG015106	Q9H9G7
NONHSAG015112	Q9H9G7
NONHSAG015215	Q9H9G7
NONHSAG015489	Q9H9G7
NONHSAG015982	Q9H9G7
NONHSAG016018	Q9H9G7
NONHSAG016307	Q9H9G7
NONHSAG016603	Q9H9G7
NONHSAG016884	Q9H9G7
NONHSAG016894	Q9H9G7
NONHSAG017166	Q9H9G7
NONHSAG017631	Q9H9G7
NONHSAG017679	Q9H9G7
NONHSAG017683	Q9H9G7
NONHSAG017759	Q9H9G7
NONHSAG018397	Q9H9G7
NONHSAG018523	Q9H9G7
NONHSAG018624	Q9H9G7
NONHSAG018669	Q9H9G7
NONHSAG018999	Q9H9G7
NONHSAG019015	Q9H9G7
NONHSAG073025	Q9H9G7
NONHSAG021338	Q9H9G7
NONHSAG021384	Q9H9G7
NONHSAG021390	Q9H9G7
NONHSAG021471	Q9H9G7
NONHSAG022078	Q9H9G7
NONHSAG022123	Q9H9G7
NONHSAG022595	Q9H9G7
NONHSAG022600	Q9H9G7
NONHSAG022655	Q9H9G7
NONHSAG022872	Q9H9G7
NONHSAG023418	Q9H9G7
NONHSAG023630	Q9H9G7
NONHSAG024488	Q9H9G7
NONHSAG076362	Q9H9G7
NONHSAG024695	Q9H9G7
NONHSAG024783	Q9H9G7
NONHSAG024903	Q9H9G7
NONHSAG024946	Q9H9G7
NONHSAG025051	Q9H9G7
NONHSAG025052	Q9H9G7
NONHSAG025379	Q9H9G7
NONHSAG025378	Q9H9G7
NONHSAG076451	Q9H9G7
NONHSAG025992	Q9H9G7
NONHSAG026068	Q9H9G7
NONHSAG026091	Q9H9G7
NONHSAG026129	Q9H9G7
NONHSAG026276	Q9H9G7
NONHSAG077122	Q9H9G7
NONHSAG027686	Q9H9G7
NONHSAG027882	Q9H9G7
NONHSAG077706	Q9H9G7
NONHSAG029191	Q9H9G7
NONHSAG029518	Q9H9G7
NONHSAG029628	Q9H9G7
NONHSAG029639	Q9H9G7
NONHSAG029723	Q9H9G7
NONHSAG079231	Q9H9G7
NONHSAG079237	Q9H9G7
NONHSAG029956	Q9H9G7
NONHSAG030057	Q9H9G7
NONHSAG030059	Q9H9G7
NONHSAG030103	Q9H9G7
NONHSAG078058	Q9H9G7
NONHSAG030522	Q9H9G7
NONHSAG030937	Q9H9G7
NONHSAG031045	Q9H9G7
NONHSAG031060	Q9H9G7
NONHSAG081356	Q9H9G7
NONHSAG031645	Q9H9G7
NONHSAG031833	Q9H9G7
NONHSAG032018	Q9H9G7
NONHSAG032157	Q9H9G7
NONHSAG032406	Q9H9G7
NONHSAG032604	Q9H9G7
NONHSAG032682	Q9H9G7
NONHSAG032780	Q9H9G7
NONHSAG032803	Q9H9G7
NONHSAG033183	Q9H9G7
NONHSAG033480	Q9H9G7
NONHSAG033611	Q9H9G7
NONHSAG033657	Q9H9G7
NONHSAG033691	Q9H9G7
NONHSAG033692	Q9H9G7
NONHSAG034006	Q9H9G7
NONHSAG034063	Q9H9G7
NONHSAG034215	Q9H9G7
NONHSAG034341	Q9H9G7
NONHSAG034916	Q9H9G7
NONHSAG034935	Q9H9G7
NONHSAG035271	Q9H9G7
NONHSAG035305	Q9H9G7
NONHSAG035489	Q9H9G7
NONHSAG035838	Q9H9G7
NONHSAG035896	Q9H9G7
NONHSAG036415	Q9H9G7
NONHSAG036783	Q9H9G7
NONHSAG037036	Q9H9G7
NONHSAG037137	Q9H9G7
NONHSAG037225	Q9H9G7
NONHSAG037411	Q9H9G7
NONHSAG037420	Q9H9G7
NONHSAG087418	Q9H9G7
NONHSAG037900	Q9H9G7
NONHSAG038076	Q9H9G7
NONHSAG038091	Q9H9G7
NONHSAG039335	Q9H9G7
NONHSAG039398	Q9H9G7
NONHSAG090943	Q9H9G7
NONHSAG040784	Q9H9G7
NONHSAG040870	Q9H9G7
NONHSAG041057	Q9H9G7
NONHSAG041096	Q9H9G7
NONHSAG090380	Q9H9G7
NONHSAG041178	Q9H9G7
NONHSAG041236	Q9H9G7
NONHSAG041695	Q9H9G7
NONHSAG090577	Q9H9G7
NONHSAG042103	Q9H9G7
NONHSAG094866	Q9H9G7
NONHSAG047050	Q9H9G7
NONHSAG047182	Q9H9G7
NONHSAG047260	Q9H9G7
NONHSAG047466	Q9H9G7
NONHSAG048224	Q9H9G7
NONHSAG048302	Q9H9G7
NONHSAG048464	Q9H9G7
NONHSAG048505	Q9H9G7
NONHSAG099599	Q9H9G7
NONHSAG050747	Q9H9G7
NONHSAG050750	Q9H9G7
NONHSAG050762	Q9H9G7
NONHSAG051118	Q9H9G7
NONHSAG099742	Q9H9G7
NONHSAG099126	Q9H9G7
NONHSAG051755	Q9H9G7
NONHSAG052055	Q9H9G7
NONHSAG052202	Q9H9G7
NONHSAG053417	Q9H9G7
NONHSAG053716	Q9H9G7
NONHSAG053814	Q9H9G7
NONHSAG054432	Q9H9G7
NONHSAG055124	Q9H9G7
NONHSAG055315	Q9H9G7
NONHSAG000386	Q9HCK5
NONHSAG000626	Q9HCK5
NONHSAG000835	Q9HCK5
NONHSAG000920	Q9HCK5
NONHSAG001344	Q9HCK5
NONHSAG001351	Q9HCK5
NONHSAG001968	Q9HCK5
